ticker,direction,entry_date,exit_date,entry_price,exit_price,shares,pnl,R_multiple,bars_held
CSCO,long,2012-01-20,2012-03-02,12.85527548496517,12.83584101931154,1269.4732977542762,-36.080332556690536,-0.03470759535999304,42
ADBE,long,2012-03-05,2012-04-09,33.57678137397766,32.880001068115234,586.4908598406212,-422.1948203019351,-0.38304316831724994,35
AAPL,long,2012-02-01,2012-04-17,13.729562050434938,17.31016723084725,1498.097144136467,5346.478186030288,5.319345234655922,76
V,long,2011-12-01,2012-04-23,21.615161655595614,26.310155652321892,591.9301627389825,2768.484829094909,2.6911636978728706,144
JPM,long,2012-01-23,2012-04-23,25.33228886616769,28.63431923191526,439.0914246489214,1441.2370480340767,1.3844400425616419,91
CRM,long,2012-04-16,2012-04-23,39.52873509625272,37.27266579787833,380.45261535995155,-868.3396359752937,-0.74687101634406,7
HD,long,2011-10-19,2012-05-14,25.394631174648218,35.82078512343286,501.91059648445645,5220.935265048528,4.95384959724566,208
AMZN,long,2012-04-30,2012-05-30,11.203098978996277,10.559000015258789,1236.2021386664799,-805.4532810175238,-0.6880149656811562,30
KO,long,2011-12-22,2012-06-01,22.208317216356622,23.691557013373338,944.3216426899951,1385.134792140435,1.365606600524679,162
XOM,short,2012-06-01,2012-06-11,44.78000693567008,47.05593862725199,524.7427752054242,-1211.4438688250775,-1.0143728232226432,10
CSCO,short,2012-05-11,2012-06-14,10.93948489638069,11.049439686207355,1325.2984654804668,-155.95900576046765,-0.13292354474762935,34
JPM,short,2012-05-15,2012-06-18,24.707964584072798,23.95528861684308,496.0037779190218,364.97545072389755,0.3126288281859971,34
TSLA,short,2012-05-17,2012-06-18,1.9523563537001611,2.128667116165161,3825.66759496653,-680.1394209338798,-0.5809259454771284,32
NVDA,short,2012-04-17,2012-06-19,0.32102728828512006,0.2955477965840576,39662.10889295718,1002.2638831234658,0.8592418095928168,63
NFLX,short,2012-04-25,2012-07-03,1.2649382126927375,1.0068570375442505,5291.01941624473,1361.6468473325133,1.1740169058746868,69
GOOGL,short,2012-05-31,2012-07-03,14.595941442477566,14.582654043917376,1194.5158690601716,3.676973069897928,0.003104709415000372,33
HD,long,2012-06-20,2012-07-17,38.4313124861752,36.79171217946173,515.0017700606679,-857.7449576826551,-0.7411646419058138,27
TSLA,long,2012-07-17,2012-07-24,2.3344996819496155,2.027192582929676,3774.3796032839996,-1165.3656118857418,-1.0047176440849444,7
CSCO,short,2012-07-25,2012-08-03,9.967692683562056,10.757184742478175,1438.6569005427896,-1146.5277463056868,-1.00943781514924,9
CRM,short,2012-08-03,2012-08-10,30.484591355709615,34.54433099319509,285.0070378749413,-1163.8304274025804,-1.0058563011065929,7
KO,long,2012-07-03,2012-08-23,25.6258284820163,25.122774673411428,906.5207461448235,-472.01633830839455,-0.5524959286490577,51
JNJ,long,2012-06-18,2012-08-30,44.48355345088738,45.60291762928702,521.9111705545973,567.6066190078809,0.6961506204634698,73
PEP,long,2012-06-15,2012-09-12,45.648424252581805,47.05018196150318,512.4285139733148,701.4955514178959,0.882106414613228,89
NFLX,short,2012-08-03,2012-10-03,0.7833221394121648,0.8774290084838867,6690.242824701333,-633.6439949713752,-0.5476354544387974,61
DIS,long,2012-05-10,2012-10-10,39.205284708936354,44.50709115212669,567.8980262678114,2993.4936608290814,2.531496281919436,153
AMZN,long,2012-08-27,2012-10-10,12.295644986629485,12.411499977111816,1471.5477184666634,157.71831540009592,0.14023997890181347,44
GOOGL,long,2012-08-30,2012-10-18,16.98110781314158,17.889918669896755,1307.7560575980017,1172.2447987653768,1.046586357691603,49
CRM,long,2012-09-13,2012-10-23,37.746163900337876,35.84978631969181,363.60874663438045,-698.7331363013492,-0.6057472605514281,40
PG,long,2012-10-18,2012-10-23,47.3508175150946,45.94981613057217,486.7332888457476,-697.6379165561688,-1.0230584864417294,5
JPM,long,2012-09-13,2012-11-07,27.454156031444043,28.3577762533131,686.0607301183989,606.3817333235347,0.5256857800583009,55
CSCO,short,2012-11-09,2012-11-14,11.032464042482667,11.93027343894959,1414.1879884668658,-1281.3544518673073,-1.1258345467058535,5
JNJ,long,2012-10-18,2012-11-15,48.33175776175663,47.02613338234176,476.8545611824064,-638.3524381476783,-0.9202273797615145,28
KO,short,2012-10-24,2012-11-23,23.91525069431168,24.61365896334566,959.0157594272516,-686.2409788543539,-0.7321443306352078,30
AAPL,short,2012-11-08,2012-12-03,16.923273043988267,17.947105284286863,819.2802494675922,-849.014248917645,-0.7520249691527109,25
NVDA,short,2012-10-11,2012-12-11,0.29265426268633815,0.2868559024747685,43605.76801523739,244.0606657034822,0.2103195248393919,61
HD,long,2012-11-14,2012-12-19,46.00558698648974,45.13065677201793,464.8088122749645,-421.39993021947674,-0.3671689566889265,35
MSFT,short,2012-10-22,2013-01-02,22.835050324653867,22.23245153703792,963.9356168866932,565.8068911112622,0.49046485706558046,72
TSLA,long,2012-11-20,2013-01-11,2.1877602989673615,2.183332920074463,4735.504305335884,-28.2053961059512,-0.024838940922243487,52
AMZN,long,2013-01-15,2013-02-07,13.54076739692688,12.917499542236328,1339.4801673601796,-847.0503299182479,-0.7315365642141841,23
V,long,2012-11-26,2013-02-13,33.52422460819871,35.12824093624846,665.7937699898633,1051.67915780912,0.9845621368044384,79
TSLA,long,2013-02-07,2013-02-21,2.6139734172821045,2.3983216932834748,5650.851767035437,-1228.2245794793446,-1.0078848910927745,14
CRM,long,2012-12-19,2013-02-25,42.112836584264834,41.22921496296035,403.78017594215993,-368.4778503761841,-0.32540773473379436,68
JPM,long,2013-01-03,2013-03-27,31.271882302370493,33.366076234782966,667.9432056301931,1383.3418379440366,1.2171452950365704,83
NFLX,long,2012-12-13,2013-04-02,1.2985059746503829,2.516571044921875,6157.227728033352,7489.807444914896,6.74156107333723,110
ADBE,long,2012-12-05,2013-05-09,35.317649236679074,44.310001373291016,637.4724528827204,5713.177527704689,5.171870935274448,155
KO,long,2013-03-27,2013-05-29,26.831738892144855,27.50784996716792,939.4742816645846,617.1624431177884,0.676178024875214,63
JNJ,long,2013-02-13,2013-06-03,52.1441744479404,58.60711790873243,470.0664674535616,3019.0323346487057,4.867147173312699,110
GOOGL,long,2013-05-09,2013-06-06,21.61205185248034,21.15649116224733,1249.3832061798605,-587.7295880922693,-0.42911529301753115,28
NFLX,long,2013-04-24,2013-06-12,3.110125338077545,2.998713970184326,3131.7236601826335,-355.5183082495725,-0.27113226670739576,49
HD,long,2013-03-01,2013-06-20,49.968912096420716,55.27946035243469,469.8986469788963,2477.485961623392,2.0207417431902974,111
MSFT,long,2013-06-04,2013-06-20,29.011107219133827,27.596434221103543,984.2054238002269,-1411.4804626154587,-0.9811326299290517,16
META,short,2013-05-30,2013-07-09,23.90798455628909,24.970717752924017,630.9060917931322,-681.4457237857298,-0.460609543350958,40
CRM,short,2013-06-05,2013-07-10,38.003185050174245,38.69063171547337,338.5250021824716,-241.8630344124781,-0.16901030413394763,35
V,long,2013-07-08,2013-07-31,43.68665495317219,41.91686583671721,679.7763358387907,-1223.1269322950473,-0.8356366181113467,23
AMZN,long,2013-06-10,2013-08-13,13.840916633605957,14.6274995803833,1542.4591696057794,1197.5997815208232,0.828399379513264,64
ADBE,long,2013-07-12,2013-08-14,48.37417347335815,46.83000183105469,520.8865986352574,-821.4939325574185,-0.5403455400973781,33
CSCO,long,2013-07-10,2013-08-15,16.954573781332048,16.486462671119057,1553.8413964420126,-745.37530195099,-0.5059683014875862,36
AAPL,long,2013-08-14,2013-09-11,15.332537917575664,14.37468606605837,1696.6019412173548,-1642.3275042127916,-1.085148540690191,28
XOM,short,2013-08-20,2013-09-16,51.77935904292017,52.91116657645298,590.2016996615839,-689.7877128189998,-0.6694172355301771,27
KO,short,2013-08-21,2013-09-16,25.775805107565116,26.24522205426148,1184.0895075515364,-577.529782522385,-0.4814283936522448,26
NFLX,long,2013-09-11,2013-10-09,4.484240874052047,4.252857208251953,4290.392319062579,-1005.5984733057658,-0.6406694342229736,28
ADBE,long,2013-09-19,2013-10-09,52.076024236679075,49.416400449872874,602.1954686164136,-1622.6043866767575,-1.013106155414353,20
CRM,long,2013-09-19,2013-10-09,51.79033165815499,48.343626901367195,439.9829634399711,-1531.5322826906886,-0.9562434291130941,20
XOM,short,2013-10-10,2013-10-22,50.82254903668492,52.364163854024895,615.7917636716603,-971.7905704704244,-0.9700409115131139,12
TSLA,long,2013-04-02,2013-10-23,2.908120327591896,10.766667366027832,3971.2570499348603,31181.501117089145,24.63480512918621,204
META,long,2013-07-31,2013-11-11,37.64836914121997,46.095208266063935,447.45609835321807,3765.529729757354,2.4987990618213747,103
JNJ,long,2013-11-11,2013-12-12,66.15387441422523,64.95982042010705,461.7249476257945,-572.3751491252548,-0.5723475213145965,31
CSCO,short,2013-12-13,2013-12-23,14.005755664204512,14.65279361876818,1901.9427839937111,-1250.0142482975498,-0.7878711840009369,10
AAPL,long,2013-10-22,2014-01-06,16.21113869585443,16.639431468734855,1780.9324329793117,742.0931738640904,0.47309350994589094,76
JPM,long,2013-12-24,2014-01-23,41.44384070316401,40.99040685612005,785.3499712475017,-378.674139556601,-0.25056339256018184,30
AMZN,long,2013-10-21,2014-01-24,16.50274645614624,19.42099952697754,1468.3450366038928,4265.4692025674885,2.7004220161720625,95
DIS,long,2013-10-23,2014-01-24,60.6810480595681,65.18286432408385,507.9206782424284,2263.6188196925855,1.6186643481390233,93
GOOGL,long,2013-10-21,2014-01-27,25.101886835920745,27.40787137703418,1189.0066817678837,2719.2935109998357,1.721555054510231,98
NVDA,long,2014-01-09,2014-02-05,0.3794841215567928,0.3609301931714547,79483.8003983251,-1494.965886461308,-0.918802914599154,27
CRM,long,2014-01-23,2014-03-07,59.08779481887817,58.80268114984721,421.10069613723056,-137.4068656404846,-0.08470712949858977,43
PG,short,2014-01-24,2014-03-13,56.13590862740065,56.46135370631463,562.6399367304554,-205.32727650346428,-0.18393653743277566,48
NFLX,long,2014-01-24,2014-03-14,5.48388356924057,6.0714287757873535,2870.074882784861,1674.2695510221452,1.0596607809317669,49
KO,short,2014-01-27,2014-03-19,26.273740683224187,26.30042485414274,1189.4829220374845,-53.63592590422209,-0.04562801176280384,51
ADBE,long,2014-02-10,2014-03-19,62.76136454200744,66.62999725341797,415.1693303658341,1586.9343540535071,0.9756414653100486,37
META,long,2014-01-31,2014-03-21,59.97356859569297,65.93101438578122,244.36859416746094,1444.6802053097397,0.893484155169718,49
TSLA,long,2014-01-24,2014-03-27,11.862594898223877,14.017999649047852,1016.1025529651852,2180.360673550924,1.3799705624684835,62
JPM,long,2014-03-21,2014-04-10,43.79094562121262,41.63150533361561,758.4428390187371,-1660.0783855872555,-1.013595188499035,20
NFLX,short,2014-04-14,2014-04-22,4.753193103075028,5.380428791046143,2685.146422402207,-1694.1643089757563,-1.0407209275751395,8
MSFT,long,2014-03-19,2014-05-07,32.86342554123515,32.372632686547675,966.0195907832681,-496.05374236211816,-0.29820681589643977,49
V,short,2014-04-14,2014-05-08,45.769263081556865,48.4828521619289,481.42995732486656,-1322.611203066332,-0.8124767773608915,24
NVDA,long,2014-04-25,2014-05-09,0.45478700768356595,0.4230005500286758,51445.698227156194,-1650.6731269272666,-1.0094152998750245,14
AMZN,short,2014-04-07,2014-05-27,16.041474761962892,15.720499992370605,1071.1093582701455,331.97783730999413,0.2023510146056357,50
JPM,short,2014-05-07,2014-06-05,38.67169311016227,40.40342092867468,738.3149321592466,-1299.3139650799503,-0.805705797587242,29
NVDA,long,2014-06-12,2014-06-24,0.46116047838261354,0.43859624792184754,60812.1032556946,-1390.9859027179864,-0.8624074282472648,12
TSLA,long,2014-06-24,2014-07-08,15.939298254489898,14.301419353831502,977.1939108234195,-1610.4680228544678,-1.0062121695527417,14
JNJ,long,2014-03-24,2014-07-17,68.0446826827293,73.19884201138498,487.28902883034567,2486.8481553821994,2.0407954300349744,115
AMZN,long,2014-07-15,2014-07-25,17.694843824386595,15.864999771118164,1298.355561590087,-2390.4446697051753,-1.472492912018575,10
PEP,long,2014-05-12,2014-07-30,60.30752044554621,61.77842713362153,529.522305940259,756.05665044751,0.7004416989457936,79
CSCO,long,2014-04-02,2014-08-01,15.999102388967307,17.41003227729318,1889.2295480165303,2642.812909061294,1.5863814920155634,121
JPM,long,2014-07-17,2014-08-01,42.62796736380213,40.78765474271364,754.6317598461026,-1410.4429895291325,-1.0156144066245727,15
PG,short,2014-08-01,2014-08-06,56.978915158206966,58.45388469163542,547.4451585385993,-829.7843908948852,-0.9881188901821989,5
KO,short,2014-08-01,2014-08-15,26.894127811089273,28.090336473517105,1159.8379936783172,-1410.07568187345,-1.2249935908745235,14
TSLA,long,2014-08-07,2014-09-15,16.683004692077635,16.774667739868164,967.5022115115506,77.3324001763855,0.04994664691648134,39
META,long,2014-07-25,2014-09-16,74.37435890608579,72.7907878088489,280.8289263601035,-459.06627346151606,-0.2845630266202668,53
CRM,long,2014-08-25,2014-09-22,58.36001644105959,55.86353673550544,360.51342606421366,-914.202141708688,-0.567513271874548,28
DIS,long,2014-08-15,2014-09-23,79.47269334246133,79.19204063300455,393.0893047068208,-132.12329151581062,-0.1082098902782211,39
JNJ,long,2014-09-18,2014-10-02,76.85778423800521,74.76468850032751,416.293189290085,-893.2154557128025,-1.0129482489607269,14
HD,long,2014-08-11,2014-10-14,62.339507215528904,67.11082929173949,500.2392513323003,2363.541233826355,2.157906917726797,64
AAPL,long,2014-06-05,2014-10-15,20.248606265769837,21.53017948994896,1599.0499750354552,2025.4050790098092,1.4262303126762081,132
PG,long,2014-09-23,2014-10-15,60.922255204410796,59.40998379927731,523.7242721240157,-813.8725575971094,-1.0036886041166642,22
V,short,2014-10-15,2014-10-21,46.18688854636317,48.28934444175497,673.3656647965875,-1438.341510110662,-1.0159776457586185,6
JNJ,short,2014-10-15,2014-10-22,69.45577283684092,73.14412945562891,434.5380473068188,-1624.8197448009491,-1.0443553792697027,7
ADBE,short,2014-10-13,2014-10-28,62.97849332237244,67.5649069084348,342.02047125111835,-1584.6664782345802,-1.0102120736820648,15
XOM,short,2014-10-02,2014-10-29,56.43876020845929,58.318881003155006,555.6882045021766,-1067.3414525480548,-0.79564853670516,27
CSCO,short,2014-10-14,2014-10-29,16.192749108314516,17.032333473156438,1864.828138758309,-1587.7576426745172,-1.0141006377565804,15
META,long,2014-10-24,2014-10-30,79.54159928742222,73.56139000459152,248.05970753064452,-1496.3706423906565,-1.008710563705698,6
AMZN,short,2014-10-27,2014-11-11,14.277857347488403,15.529677714373364,1187.1158426534582,-1498.8120526186567,-1.008583973106391,15
CRM,long,2014-10-29,2014-11-21,60.16962208666234,56.817038760616725,281.11337375788463,-953.7306758071234,-0.6528572582997754,23
AAPL,long,2014-10-24,2014-12-15,23.185385157282525,24.197022130257253,1071.4577733148299,1065.8864298795288,0.7185191095518294,52
ADBE,long,2014-12-15,2015-01-06,75.69783366394043,70.9743990624142,313.09031768480486,-1494.564504124202,-1.010618210483454,22
V,long,2014-10-31,2015-01-16,54.618389301710145,58.063881187102844,462.2758427630828,1574.1378710928734,1.0769957842426066,77
PG,long,2014-10-31,2015-01-27,63.15181060944794,63.58376021474061,463.11627792685937,179.45022568738946,0.1588739270333841,88
CSCO,long,2014-11-21,2015-01-27,18.943244434285987,19.08519916739166,1571.7117098687472,202.13672577351332,0.14508532471555452,67
JPM,short,2015-01-15,2015-02-12,41.06286617996341,43.44240091636854,502.7304896172296,-1211.4329102658326,-0.8211711098878053,28
JNJ,short,2015-01-21,2015-02-26,73.19065871119646,74.95308164420875,394.1537985093075,-715.2763563453759,-0.47997783266783123,36
NFLX,long,2015-01-27,2015-03-10,6.311868269920349,6.263713836669922,2418.140865376063,-127.05842699040149,-0.0866083957298107,42
AMZN,long,2015-02-02,2015-03-11,17.511251784324646,18.425500869750977,935.5997876138176,843.3895609857251,0.5709865024721431,37
AAPL,long,2015-02-12,2015-03-12,28.018716907153962,27.127210388514765,826.9460810874747,-753.0044628599393,-0.5007777348080351,28
NVDA,long,2015-03-11,2015-03-25,0.5536025436001867,0.5285467051601628,44110.250676740136,-1121.6498657980924,-0.7614808326020329,14
HD,long,2014-10-29,2015-03-26,73.28015571596806,86.06079463863621,380.261051162869,4837.557291422754,3.311453086557791,148
META,long,2015-03-25,2015-04-17,84.79809410757612,80.09662062336496,298.50356872408594,-1420.2833429291943,-0.9670537569658318,23
MSFT,short,2015-01-28,2015-04-20,36.252132446084524,36.89588730128561,501.12487719844734,-335.51192549636284,-0.22775055850937492,82
KO,short,2015-03-12,2015-05-14,28.185442750717037,29.233293856709004,1059.7252122020698,-1132.0086732049117,-0.8375266151400146,63
DIS,long,2015-02-26,2015-06-09,95.38230321573951,97.29554782486997,317.8275139889697,586.4963444893477,0.4511231024654903,103
JPM,long,2015-04-15,2015-07-07,46.83421807717229,49.326486163180995,623.3611810508966,1532.2147842373643,1.1077398555468398,83
KO,short,2015-06-16,2015-07-14,28.08489245094606,28.999422497833077,1087.1906984958466,-1016.2386652954641,-1.08825943461065,28
TSLA,long,2015-05-18,2015-07-27,16.474900508880616,16.95400047302246,1029.9665152038453,481.28282924333945,0.31964521271121293,70
NVDA,short,2015-06-30,2015-08-04,0.48893633784280427,0.49087257303639475,41622.893261034595,-94.8857273185806,-0.06164004011784007,35
DIS,long,2015-07-07,2015-08-05,105.86720409169281,100.73355732452337,289.51528691362745,-1506.8325769573944,-1.3664019636655627,29
META,long,2015-07-14,2015-08-20,89.71735214964647,90.39618663596626,300.21957876788167,184.82268992454038,0.11846050917754436,37
KO,long,2015-08-05,2015-08-20,29.737491429798993,28.72998874689225,1109.6950380173125,-1140.4495982518479,-1.0318982048661574,15
NFLX,long,2015-04-17,2015-08-21,7.9818460414409635,10.387999534606934,2160.7218836254633,5183.8365063513065,3.5638154962046076,126
AMZN,long,2015-04-21,2015-08-21,19.575283009529112,25.368000030517578,1320.6753805408134,7627.611760769091,5.278073459744348,122
JNJ,short,2015-08-24,2015-08-25,67.75601863019442,71.22110387651233,481.2865588408979,-1691.5266163963875,-1.2877018334044543,1
DIS,short,2015-08-21,2015-09-09,88.57358187736219,95.20743672416525,251.82109604435252,-1687.1602128084517,-1.0618836602826527,19
CSCO,short,2015-08-24,2015-09-09,17.869296383390967,19.08409950583565,1342.8667424210103,-1649.0947616237975,-1.0108967363495092,16
TSLA,short,2015-08-25,2015-09-16,15.36031603050232,17.39666748046875,767.8543644303612,-1572.8156611719758,-0.9724814629173589,22
ADBE,short,2015-08-25,2015-09-18,76.98148664474488,82.8161703451733,277.19103203292383,-1633.2293941166793,-1.009835640425094,24
PG,short,2015-08-20,2015-09-25,54.68826970623169,53.706615670196406,580.813919764985,548.2658277146139,0.4759259098422899,36
XOM,short,2015-08-21,2015-10-01,46.749151500130324,47.63730060521454,588.8248840593209,-542.547017003256,-0.3414742760747292,41
AAPL,short,2015-08-04,2015-10-23,26.181166661622488,26.151490578266074,1056.8027850336593,12.012753710069743,0.0072483011719955675,80
KO,long,2015-10-09,2015-11-09,29.923565978089563,29.70836911933429,999.0350925750383,-235.78650493517446,-0.17549805027605256,31
CSCO,long,2015-10-23,2015-11-12,21.02339210793735,20.08605087075323,1251.8236248562828,-1191.1041789566768,-0.780363917310694,20
CRM,long,2015-10-06,2015-11-16,73.84989889467852,74.02923683288806,243.8068623383947,31.094007227634087,0.020822421924997843,41
JPM,long,2015-11-09,2015-12-09,51.71064857188928,49.02909237578707,537.9643583579712,-1461.1890495573793,-0.9414293722373618,30
NFLX,long,2015-11-18,2015-12-28,11.799896671772002,11.465999603271484,993.696666396609,-339.80119103682637,-0.22070886787500868,40
NVDA,long,2015-10-01,2016-01-04,0.5985719331711397,0.7820481398776455,30076.479656498515,5502.405351820984,3.6942041903033065,95
AMZN,long,2015-10-16,2016-01-04,28.277631963729856,31.763500213623047,660.3917321142468,2287.5853282793096,1.5056861790733302,80
HD,long,2015-11-18,2016-01-04,97.86073184607896,101.01866794827981,314.80653780695957,971.9774088650811,0.6335957111255477,47
JNJ,long,2015-12-16,2016-01-04,78.49582757200454,75.32897753516099,402.9829620787001,-1297.5636331153225,-1.0167507045364137,19
ADBE,long,2015-10-19,2016-01-08,88.19407652664184,88.51000213623047,217.49364911165662,55.243430515381384,0.03640277082844734,81
XOM,short,2016-01-12,2016-01-14,47.169405343020834,50.46933418882805,464.0635898889299,-1547.6183751627534,-1.010605847181241,2
PEP,short,2016-01-19,2016-01-29,68.64904695627185,71.78467512293297,457.3474733778057,-1456.9095901691016,-1.0159252650873327,10
META,long,2016-02-01,2016-02-08,111.34831469469944,99.53594172681521,138.5043265258161,-1645.8786800666096,-1.0536052068046697,7
CSCO,short,2016-01-08,2016-02-12,18.635145355939827,18.221228701650542,1348.6928703397143,540.988227043649,0.35241863765651854,35
HD,short,2016-02-09,2016-02-17,86.15807919956806,93.9041680672216,214.06123953504832,-1672.0424406498837,-1.0083859493313514,8
CRM,short,2016-01-11,2016-02-25,72.44971698228099,69.30105298176133,300.80580907125335,932.4493970094604,0.6049548574997455,45
ADBE,short,2016-02-08,2016-02-25,77.36130152511598,85.81082333506365,196.30124895253735,-1670.2771594320197,-1.0070089912169735,17
NFLX,short,2016-01-28,2016-02-26,9.379307824611665,9.718000411987305,890.7246585896506,-307.71091489248545,-0.19252296933924193,29
AAPL,short,2016-01-04,2016-03-01,23.08091394275199,22.3760317691853,964.0686929788749,664.3864580997305,0.43614612585022083,57
DIS,short,2016-01-05,2016-03-01,93.86814334008817,88.72858918589367,236.87890420609622,1202.6176592731922,0.7892405059626176,56
JPM,short,2016-01-08,2016-03-02,46.27505983650397,44.874338002037234,497.8661662009438,681.6632822036273,0.44405928492652863,54
AMZN,short,2016-02-04,2016-03-02,26.236875,29.087499618530273,438.40190193328544,-1258.5206931447447,-0.7967844711000163,27
TSLA,short,2016-01-14,2016-03-03,13.473926780700685,13.09000015258789,922.9646310109554,345.8581385690038,0.22520997482145919,49
CSCO,long,2016-03-10,2016-04-12,20.26729276960774,19.985852385200484,1077.18675409263,-318.2641173566594,-0.2165091166740887,33
NFLX,long,2016-04-13,2016-04-19,10.80540019083023,9.75769406270826,1421.4505416851332,-1499.1204252478663,-1.0066193718549112,6
KO,long,2016-03-09,2016-04-20,32.00607550839375,32.8205808158916,916.9591024213945,725.8761512581394,0.6258664014822858,42
PG,long,2016-03-07,2016-04-21,62.840570323707155,61.694520843015745,468.77623741448537,-557.539135270604,-0.40413331919296847,45
TSLA,long,2016-04-06,2016-05-02,16.939799208641052,15.854000091552734,705.4210547848617,-773.8507748437581,-0.515750840535918,26
CSCO,long,2016-04-21,2016-05-03,20.938903126301895,19.845937698678977,1337.4142176290313,-1480.4732444983879,-1.0026442056584772,12
CRM,long,2016-04-19,2016-05-06,76.30861520195504,72.19104854534721,297.51642736068396,-1240.2008414609877,-0.83172618779495,17
HD,long,2016-05-11,2016-05-17,106.93248838779621,102.93362187400814,273.5000190756584,-1113.5060800910774,-0.9001697605639186,6
JPM,long,2016-04-20,2016-06-16,48.45821574631524,46.88514573924492,496.26368810119607,-797.0227658416309,-0.5399370354612576,57
AMZN,long,2016-05-02,2016-06-24,33.212597145080565,34.650001525878906,565.4097099253518,799.089653113857,0.5453664070324947,53
CRM,long,2016-05-19,2016-06-24,80.90149932135911,78.0595351826168,323.1431599666836,-936.1101918375247,-0.6393816160713235,36
NVDA,long,2016-05-16,2016-06-27,0.9949448296579558,1.1105352615267536,18694.6948515179,2146.6111618422337,1.4713175028900378,42
NFLX,short,2016-06-28,2016-07-01,8.736629675388336,9.598177967292763,1700.7555829041723,-1476.5634474257743,-1.0076984306164107,3
DIS,short,2016-06-27,2016-07-08,86.77340388587442,91.44621430173696,335.63653163464966,-1589.69392751782,-1.1728565112276508,11
TSLA,short,2016-06-23,2016-07-11,13.03947652721405,14.691653678168112,911.2070610380017,-1514.695935485296,-1.006124609491046,18
XOM,long,2016-02-18,2016-07-28,53.2890479253164,58.65989444730221,364.13572039671965,1940.9605250841844,1.2500581651940221,161
JNJ,long,2016-02-25,2016-08-15,79.29892762879966,93.12814894006816,374.0085435350027,5148.382639199805,3.451004467796346,172
AAPL,long,2016-08-16,2016-09-08,25.10497850560303,24.147145694156862,1205.7034613712497,-1175.3578304111932,-0.9317578377838434,23
PG,long,2016-06-24,2016-09-12,62.92118824401977,65.96051653135355,466.221521023904,1395.6154083960948,1.543315142929995,80
NVDA,long,2016-07-08,2016-09-12,1.2118978097962276,1.4424261782924819,17312.47477928948,3973.935290375831,2.7213434013066773,66
CRM,short,2016-09-14,2016-10-10,71.78160442864147,73.94079356870756,357.8891738836757,-791.1969692237232,-0.5330230994610688,26
META,long,2016-07-29,2016-10-13,123.62668485923496,125.69618915485518,226.20312985235574,448.27215176894043,0.29982538048243573,76
V,long,2016-09-08,2016-10-13,77.54506105465968,75.79782971689359,394.64281071753555,-710.5403873344173,-0.74070288269665,35
DIS,short,2016-09-12,2016-10-21,84.68705755261482,86.22204288499127,353.3838847176784,-563.7134721559678,-0.5494539261023477,39
AMZN,long,2016-07-11,2016-10-28,37.51875,39.099998474121094,782.8351799238087,1216.5545213978546,0.8276138546173936,109
GOOGL,long,2016-10-19,2016-11-02,40.802763477830986,39.490826182027234,733.8865876871273,-983.1967179655917,-0.8727107094685819,14
META,long,2016-10-24,2016-11-02,131.63044110626993,126.77746896728802,229.81098424250024,-1135.7722288374428,-1.0183865727920114,9
HD,short,2016-10-18,2016-11-10,99.52703811355072,101.1476546980019,300.9742090643062,-509.0250030822309,-0.39194147167872834,23
KO,short,2016-11-11,2016-12-09,30.198969952995736,31.180630848737845,976.5854392438308,-979.8952545344149,-0.8415459293193974,28
PEP,short,2016-11-11,2016-12-12,76.33135170114275,77.71880758420235,386.3664625215339,-557.032373330675,-0.45147625645815226,31
